feature,importance
cat__customer_city_chavantes,0.0
cat__customer_city_chaval,0.0
cat__customer_city_charqueadas,0.0
cat__customer_city_charqueada,0.0
cat__customer_city_chapadinha,0.0
cat__customer_city_chapadao do sul,0.0
cat__customer_city_chapadao do ceu,0.0
cat__customer_city_chapada gaucha,0.0
cat__customer_city_cha grande,0.0
cat__customer_city_coite do noia,0.0
cat__customer_city_coimbra,0.0
cat__customer_city_codo,0.0
cat__customer_city_cocal do sul,0.0
cat__customer_city_cocal,0.0
cat__customer_city_coaraci,0.0
cat__customer_city_clevelandia,0.0
cat__customer_city_clementina,0.0
cat__customer_city_claudia,0.0
cat__customer_city_claraval,0.0
cat__customer_city_cipo-guacu,0.0
cat__customer_city_cidreira,0.0
cat__customer_city_cidade ocidental,0.0
cat__customer_city_cidade gaucha,0.0
cat__customer_city_conceicao das pedras,0.0
cat__customer_city_conceicao da barra,0.0
cat__customer_city_conceicao da aparecida,0.0
cat__customer_city_comendador levy gasparian,0.0
cat__customer_city_combinado,0.0
cat__customer_city_colorado do oeste,0.0
cat__customer_city_colorado,0.0
cat__customer_city_colonia vitoria,0.0
cat__customer_city_colonia leopoldina,0.0
cat__customer_city_colombo,0.0
cat__customer_city_colombia,0.0
cat__customer_city_colniza,0.0
cat__customer_city_colinas,0.0
cat__customer_city_colider,0.0
cat__customer_city_congonhal,0.0
cat__customer_city_confresa,0.0
cat__customer_city_condor,0.0
cat__customer_city_condeuba,0.0
cat__customer_city_concordia do para,0.0
cat__customer_city_concordia,0.0
cat__customer_city_conchas,0.0
cat__customer_city_conchal,0.0
cat__customer_city_conceicao dos ouros,0.0
cat__customer_city_conceicao do tocantins,0.0
cat__customer_city_conceicao do rio verde,0.0
cat__customer_city_conceicao do mato dentro,0.0
cat__customer_city_conceicao do coite,0.0
cat__customer_city_conceicao do caninde,0.0
cat__customer_city_conceicao do almeida,0.0
cat__customer_city_conceicao de macabu,0.0
cat__customer_city_coroata,0.0
cat__customer_city_coroados,0.0
cat__customer_city_cornelio procopio,0.0
cat__customer_city_corinto,0.0
cat__customer_city_corguinho,0.0
cat__customer_city_coremas,0.0
cat__customer_city_cordeiropolis,0.0
cat__customer_city_cordeiro,0.0
cat__customer_city_corbelia,0.0
cat__customer_city_coracao de maria,0.0
cat__customer_city_conselheiro pena,0.0
cat__customer_city_conselheiro lafaiete,0.0
cat__customer_city_conquista,0.0
cat__customer_city_congonhas,0.0
cat__customer_city_cosmopolis,0.0
cat__customer_city_coruripe,0.0
cat__customer_city_corupa,0.0
cat__customer_city_corumbatai,0.0
cat__customer_city_corumbaiba,0.0
cat__customer_city_corumba,0.0
cat__customer_city_correntina,0.0
cat__customer_city_corrente,0.0
cat__customer_city_corrego do ouro,0.0
cat__customer_city_coronel vivida,0.0
cat__customer_city_coronel sapucaia,0.0
cat__customer_city_coronel murta,0.0
cat__customer_city_cristina,0.0
cat__customer_city_cristalina,0.0
cat__customer_city_cristalia,0.0
cat__customer_city_cristalandia,0.0
cat__customer_city_cristais paulista,0.0
cat__customer_city_cristais,0.0
cat__customer_city_crisopolis,0.0
cat__customer_city_crisolita,0.0
cat__customer_city_criciuma,0.0
cat__customer_city_cravinhos,0.0
cat__customer_city_crato,0.0
cat__customer_city_crateus,0.0
cat__customer_city_coxim,0.0
cat__customer_city_coxilha,0.0
cat__customer_city_cotia,0.0
cat__customer_city_cosmorama,0.0
cat__customer_city_cuiaba,0.0
cat__customer_city_cubati,0.0
cat__customer_city_cruzilia,0.0
cat__customer_city_cruzeiro do sul,0.0
cat__customer_city_cruzeiro do oeste,0.0
cat__customer_city_cruzeiro do iguacu,0.0
cat__customer_city_cruzeiro da fortaleza,0.0
cat__customer_city_cruzeiro,0.0
cat__customer_city_cruz machado,0.0
cat__customer_city_cruz das almas,0.0
cat__customer_city_cruz alta,0.0
cat__customer_city_cruz,0.0
cat__customer_city_crominia,0.0
cat__customer_city_croata,0.0
cat__customer_city_crixas,0.0
cat__customer_city_deputado irapuan pinheiro,0.0
cat__customer_city_deodapolis,0.0
cat__customer_city_delmiro gouveia,0.0
cat__customer_city_custodia,0.0
cat__customer_city_curvelo,0.0
cat__customer_city_cururupu,0.0
cat__customer_city_curuca,0.0
cat__customer_city_currais novos,0.0
cat__customer_city_curiuva,0.0
cat__customer_city_curitibanos,0.0
cat__customer_city_curaca,0.0
cat__customer_city_cunha pora,0.0
cat__customer_city_cunha,0.0
cat__customer_city_cujubim,0.0
cat__customer_city_cuite velho,0.0
cat__customer_city_brotas de macaubas,0.0
cat__customer_city_brotas,0.0
cat__customer_city_brodowski,0.0
cat__customer_city_brejolandia,0.0
cat__customer_city_brejo santo,0.0
cat__customer_city_brejo da madre de deus,0.0
cat__customer_city_brazopolis,0.0
cat__customer_city_brazabrantes,0.0
cat__customer_city_braunas,0.0
cat__customer_city_brasopolis,0.0
cat__customer_city_brasilia de minas,0.0
cat__customer_city_brasileia,0.0
cat__customer_city_brasil novo,0.0
cat__customer_city_bras pires,0.0
cat__customer_city_divinolandia,0.0
cat__customer_city_divino,0.0
cat__customer_city_dionisio cerqueira,0.0
cat__customer_city_dionisio,0.0
cat__customer_city_diogo de vasconcelos,0.0
cat__customer_city_dias d'avila,0.0
cat__customer_city_dias d avila,0.0
cat__customer_city_dianopolis,0.0
cat__customer_city_diamantino,0.0
cat__customer_city_diamantina,0.0
cat__customer_city_dezesseis de novembro,0.0
cat__customer_city_desterro do melo,0.0
cat__customer_city_descoberto,0.0
cat__customer_city_descalvado,0.0
cat__customer_city_dom pedrito,0.0
cat__customer_city_dom macedo costa,0.0
cat__customer_city_dom feliciano,0.0
cat__customer_city_dom eliseu,0.0
cat__customer_city_dom cavati,0.0
cat__customer_city_dom basilio,0.0
cat__customer_city_dois irmaos do buriti,0.0
cat__customer_city_dois irmaos,0.0
cat__customer_city_dois corregos,0.0
cat__customer_city_dobrada,0.0
cat__customer_city_divisa nova,0.0
cat__customer_city_divisa alegre,0.0
cat__customer_city_divinopolis do tocantins,0.0
cat__customer_city_divinolandia de minas,0.0
cat__customer_city_eldorado,0.0
cat__customer_city_edeia,0.0
cat__customer_city_ecoporanga,0.0
cat__customer_city_dumont,0.0
cat__customer_city_duartina,0.0
cat__customer_city_dracena,0.0
cat__customer_city_doverlandia,0.0
cat__customer_city_dourado,0.0
cat__customer_city_dores do rio preto,0.0
cat__customer_city_dores de guanhaes,0.0
cat__customer_city_dona euzebia,0.0
cat__customer_city_domingos martins,0.0
cat__customer_city_dom silverio,0.0
cat__customer_city_dom pedro,0.0
cat__customer_city_entre-ijuis,0.0
cat__customer_city_entre rios de minas,0.0
cat__customer_city_entre rios,0.0
cat__customer_city_engenheiro coelho,0.0
cat__customer_city_engenheiro beltrao,0.0
cat__customer_city_eneas marques,0.0
cat__customer_city_encruzilhada do sul,0.0
cat__customer_city_encantado,0.0
cat__customer_city_embu,0.0
cat__customer_city_embauba,0.0
cat__customer_city_eloi mendes,0.0
cat__customer_city_elisio medrado,0.0
cat__customer_city_elias fausto,0.0
cat__customer_city_esplanada,0.0
cat__customer_city_espirito santo do turvo,0.0
cat__customer_city_espinosa,0.0
cat__customer_city_espigao do oeste,0.0
cat__customer_city_espigao alto do iguacu,0.0
cat__customer_city_esperantina,0.0
cat__customer_city_esperanca,0.0
cat__customer_city_espera feliz,0.0
cat__customer_city_esmeraldas,0.0
cat__customer_city_esmeralda,0.0
cat__customer_city_ervalia,0.0
cat__customer_city_erebango,0.0
cat__customer_city_farol,0.0
cat__customer_city_fagundes,0.0
cat__customer_city_extrema,0.0
cat__customer_city_eusebio,0.0
cat__customer_city_eunapolis,0.0
cat__customer_city_eugenopolis,0.0
cat__customer_city_euclides da cunha paulista,0.0
cat__customer_city_estrela do sul,0.0
cat__customer_city_estrela do norte,0.0
cat__customer_city_estrela d'oeste,0.0
cat__customer_city_estrela,0.0
cat__customer_city_esteio,0.0
cat__customer_city_estancia velha,0.0
cat__customer_city_estancia,0.0
cat__customer_city_estacao,0.0
cat__customer_city_fernao,0.0
cat__customer_city_fernandopolis,0.0
cat__customer_city_fernando prestes,0.0
cat__customer_city_feliz natal,0.0
cat__customer_city_feliz,0.0
cat__customer_city_feira nova,0.0
cat__customer_city_fazenda vilanova,0.0
cat__customer_city_faxinalzinho,0.0
cat__customer_city_faxinal dos guedes,0.0
cat__customer_city_faxinal,0.0
cat__customer_city_fatima do sul,0.0
cat__customer_city_fatima,0.0
cat__customer_city_fartura,0.0
cat__customer_city_farroupilha,0.0
cat__customer_city_braganca,0.0
cat__customer_city_braco do rio,0.0
cat__customer_city_braco do norte,0.0
cat__customer_city_botuvera,0.0
cat__customer_city_botucatu,0.0
cat__customer_city_botelhos,0.0
cat__customer_city_borda da mata,0.0
cat__customer_city_borborema,0.0
cat__customer_city_boraceia,0.0
cat__customer_city_boquira,0.0
cat__customer_city_bonito,0.0
cat__customer_city_bonfim paulista,0.0
cat__customer_city_bombinhas,0.0
cat__customer_city_bom sucesso,0.0
cat__customer_city_bom retiro do sul,0.0
cat__customer_city_bom repouso,0.0
cat__customer_city_formiga,0.0
cat__customer_city_floresta do araguaia,0.0
cat__customer_city_floresta,0.0
cat__customer_city_flores da cunha,0.0
cat__customer_city_flores,0.0
cat__customer_city_floreal,0.0
cat__customer_city_florania,0.0
cat__customer_city_flor da serra do sul,0.0
cat__customer_city_filadelfia,0.0
cat__customer_city_figueiropolis d'oeste,0.0
cat__customer_city_figueira,0.0
cat__customer_city_fervedouro,0.0
cat__customer_city_francisco dantas,0.0
cat__customer_city_francisco beltrao,0.0
cat__customer_city_francisco badaro,0.0
cat__customer_city_fraiburgo,0.0
cat__customer_city_fragosos,0.0
cat__customer_city_foz do iguacu,0.0
cat__customer_city_fortuna,0.0
cat__customer_city_forquilhinha,0.0
cat__customer_city_forquilha,0.0
cat__customer_city_formoso do araguaia,0.0
cat__customer_city_formoso,0.0
cat__customer_city_formosa do oeste,0.0
cat__customer_city_formosa,0.0
cat__customer_city_formigueiro,0.0
cat__customer_city_gandu,0.0
cat__customer_city_gameleiras,0.0
cat__customer_city_galinhos,0.0
cat__customer_city_fundao,0.0
cat__customer_city_frutal,0.0
cat__customer_city_fronteira,0.0
cat__customer_city_frei martinho,0.0
cat__customer_city_frei inocencio,0.0
cat__customer_city_frei gaspar,0.0
cat__customer_city_frederico westphalen,0.0
cat__customer_city_francisco santos,0.0
cat__customer_city_francisco sa,0.0
cat__customer_city_francisco dumont,0.0
cat__customer_city_godoy moreira,0.0
cat__customer_city_gloria do goita,0.0
cat__customer_city_gloria de dourados,0.0
cat__customer_city_girua,0.0
cat__customer_city_girau do ponciano,0.0
cat__customer_city_getulio vargas,0.0
cat__customer_city_getulina,0.0
cat__customer_city_general salgado,0.0
cat__customer_city_gaurama,0.0
cat__customer_city_gastao vidigal,0.0
cat__customer_city_garuva,0.0
cat__customer_city_garrafao do norte,0.0
cat__customer_city_garibaldi,0.0
cat__customer_city_garca,0.0
cat__customer_city_governador portela,0.0
cat__customer_city_governador lindenberg,0.0
cat__customer_city_governador dix-sept rosado,0.0
cat__customer_city_governador celso ramos,0.0
cat__customer_city_gouveia,0.0
cat__customer_city_goitacazes,0.0
cat__customer_city_goioere,0.0
cat__customer_city_goiatuba,0.0
cat__customer_city_goias,0.0
cat__customer_city_goianira,0.0
cat__customer_city_goianinha,0.0
cat__customer_city_goianesia do para,0.0
cat__customer_city_goianesia,0.0
cat__customer_city_goianapolis,0.0
cat__customer_city_goiana,0.0
cat__customer_city_guaicara,0.0
cat__customer_city_guadalupe,0.0
cat__customer_city_guacui,0.0
cat__customer_city_guabiruba,0.0
cat__customer_city_grupiara,0.0
cat__customer_city_groairas,0.0
cat__customer_city_gravatal,0.0
cat__customer_city_gravata,0.0
cat__customer_city_grao para,0.0
cat__customer_city_grao mogol,0.0
cat__customer_city_grandes rios,0.0
cat__customer_city_gramado xavier,0.0
cat__customer_city_gramado,0.0
cat__customer_city_bom principio,0.0
cat__customer_city_bom jesus dos perdoes,0.0
cat__customer_city_bom jesus do tocantins,0.0
cat__customer_city_bom jesus do norte,0.0
cat__customer_city_bom jesus do itabapoana,0.0
cat__customer_city_bom jesus do araguaia,0.0
cat__customer_city_bom jesus das selvas,0.0
cat__customer_city_bom jesus da penha,0.0
cat__customer_city_bom jesus da lapa,0.0
cat__customer_city_bom jesus,0.0
cat__customer_city_bom jardim de minas,0.0
cat__customer_city_bom jardim,0.0
cat__customer_city_bom despacho,0.0
cat__customer_city_bom conselho,0.0
cat__customer_city_guarai,0.0
cat__customer_city_guaraciaba do norte,0.0
cat__customer_city_guaraci,0.0
cat__customer_city_guaracai,0.0
cat__customer_city_guarabira,0.0
cat__customer_city_guara,0.0
cat__customer_city_guapore,0.0
cat__customer_city_guapo,0.0
cat__customer_city_guapimirim,0.0
cat__customer_city_guapiacu,0.0
cat__customer_city_guape,0.0
cat__customer_city_guanhaes,0.0
cat__customer_city_guanambi,0.0
cat__customer_city_guajara-mirim,0.0
cat__customer_city_guariroba,0.0
cat__customer_city_guariba,0.0
cat__customer_city_guarei,0.0
cat__customer_city_guaratuba,0.0
cat__customer_city_guararema,0.0
cat__customer_city_guararapes,0.0
cat__customer_city_guaranta do norte,0.0
cat__customer_city_guaraniacu,0.0
cat__customer_city_guarani das missoes,0.0
cat__customer_city_guarani,0.0
cat__customer_city_guaranesia,0.0
cat__customer_city_guaramirim,0.0
cat__customer_city_humaita,0.0
cat__customer_city_holambra ii,0.0
cat__customer_city_holambra,0.0
cat__customer_city_hidrolina,0.0
cat__customer_city_hidreletrica tucurui,0.0
cat__customer_city_herveiras,0.0
cat__customer_city_herval d'oeste,0.0
cat__customer_city_herval,0.0
cat__customer_city_heliopolis,0.0
cat__customer_city_gurupi,0.0
cat__customer_city_guiricema,0.0
cat__customer_city_guaruja do sul,0.0
cat__customer_city_ibicoara,0.0
cat__customer_city_ibicare,0.0
cat__customer_city_ibiara,0.0
cat__customer_city_ibiam,0.0
cat__customer_city_ibiai,0.0
cat__customer_city_ibiaca,0.0
cat__customer_city_ibia,0.0
cat__customer_city_ibatiba,0.0
cat__customer_city_ibate,0.0
cat__customer_city_iaras,0.0
cat__customer_city_iapu,0.0
cat__customer_city_iaciara,0.0
cat__customer_city_iacanga,0.0
cat__customer_city_humildes,0.0
cat__customer_city_humberto de campos,0.0
cat__customer_city_ibitira,0.0
cat__customer_city_ibitinga,0.0
cat__customer_city_ibiruba,0.0
cat__customer_city_ibirite,0.0
cat__customer_city_ibirataia,0.0
cat__customer_city_ibirarema,0.0
cat__customer_city_ibirapua,0.0
cat__customer_city_ibirama,0.0
cat__customer_city_ibiraiaras,0.0
cat__customer_city_ibiracatu,0.0
cat__customer_city_ibira,0.0
cat__customer_city_ibipora,0.0
cat__customer_city_ibipitanga,0.0
cat__customer_city_ibipeba,0.0
cat__customer_city_ibimirim,0.0
cat__customer_city_igaracu do tiete,0.0
cat__customer_city_igapora,0.0
cat__customer_city_igaci,0.0
cat__customer_city_iepe,0.0
cat__customer_city_ielmo marinho,0.0
cat__customer_city_iconha,0.0
cat__customer_city_ico,0.0
cat__customer_city_ichu,0.0
cat__customer_city_icatu,0.0
cat__customer_city_icaraima,0.0
cat__customer_city_icara,0.0
cat__customer_city_icapui,0.0
cat__customer_city_ibotirama,0.0
cat__customer_city_ibiuna,0.0
cat__customer_city_ibitita,0.0
cat__customer_city_ilhabela,0.0
cat__customer_city_ilha solteira,0.0
cat__customer_city_ilha grande,0.0
cat__customer_city_ilha de itamaraca,0.0
cat__customer_city_ilha comprida,0.0
cat__customer_city_ijui,0.0
cat__customer_city_iguatu,0.0
cat__customer_city_iguatama,0.0
cat__customer_city_iguaracu,0.0
cat__customer_city_iguape,0.0
cat__customer_city_iguai,0.0
cat__customer_city_iguaba grande,0.0
cat__customer_city_igrejinha,0.0
cat__customer_city_igarassu,0.0
cat__customer_city_igarape,0.0
cat__customer_city_igarapava,0.0
cat__customer_city_bofete,0.0
cat__customer_city_bodo,0.0
cat__customer_city_bocaiuva,0.0
cat__customer_city_bocaina,0.0
cat__customer_city_boca da mata,0.0
cat__customer_city_boa vista do gurupi,0.0
cat__customer_city_boa vista do burica,0.0
cat__customer_city_boa vista das missoes,0.0
cat__customer_city_boa vista da aparecida,0.0
cat__customer_city_boa vista,0.0
cat__customer_city_boa viagem,0.0
cat__customer_city_boa esperanca do sul,0.0
cat__customer_city_biritiba-mirim,0.0
cat__customer_city_indiaroba,0.0
cat__customer_city_indianopolis,0.0
cat__customer_city_indiana,0.0
cat__customer_city_indaial,0.0
cat__customer_city_inacio martins,0.0
cat__customer_city_imigrante,0.0
cat__customer_city_imbuia,0.0
cat__customer_city_imbituva,0.0
cat__customer_city_imbe,0.0
cat__customer_city_imaculada,0.0
cat__customer_city_ilopolis,0.0
cat__customer_city_ilhota,0.0
cat__customer_city_ilheus,0.0
cat__customer_city_ipiranga,0.0
cat__customer_city_ipira,0.0
cat__customer_city_ipigua,0.0
cat__customer_city_ipiau,0.0
cat__customer_city_ipiabas,0.0
cat__customer_city_ipero,0.0
cat__customer_city_ipaussu,0.0
cat__customer_city_ipanema,0.0
cat__customer_city_ipameri,0.0
cat__customer_city_ipaba,0.0
cat__customer_city_inubia paulista,0.0
cat__customer_city_inhapim,0.0
cat__customer_city_inhapi,0.0
cat__customer_city_inhambupe,0.0
cat__customer_city_irineopolis,0.0
cat__customer_city_iretama,0.0
cat__customer_city_irece,0.0
cat__customer_city_iraucuba,0.0
cat__customer_city_irati,0.0
cat__customer_city_iraquara,0.0
cat__customer_city_irapua,0.0
cat__customer_city_irape,0.0
cat__customer_city_irai,0.0
cat__customer_city_iracemapolis,0.0
cat__customer_city_ipueiras,0.0
cat__customer_city_ipora,0.0
cat__customer_city_ipojuca,0.0
cat__customer_city_ipixuna do para,0.0
cat__customer_city_ipiranga do norte,0.0
cat__customer_city_ipiranga de goias,0.0
cat__customer_city_itaguacu,0.0
cat__customer_city_itagi,0.0
cat__customer_city_itacare,0.0
cat__customer_city_itabuna,0.0
cat__customer_city_itabirito,0.0
cat__customer_city_itabirinha,0.0
cat__customer_city_itabira,0.0
cat__customer_city_itaberai,0.0
cat__customer_city_itaberaba,0.0
cat__customer_city_itabera,0.0
cat__customer_city_itabela,0.0
cat__customer_city_itabaiana,0.0
cat__customer_city_ita,0.0
cat__customer_city_irupi,0.0
cat__customer_city_itambaraca,0.0
cat__customer_city_itamari,0.0
cat__customer_city_itamarandiba,0.0
cat__customer_city_itamaraju,0.0
cat__customer_city_italva,0.0
cat__customer_city_itajuipe,0.0
cat__customer_city_itaju,0.0
cat__customer_city_itajobi,0.0
cat__customer_city_itaja,0.0
cat__customer_city_itaipulandia,0.0
cat__customer_city_itaipava,0.0
cat__customer_city_itaiopolis,0.0
cat__customer_city_itai,0.0
cat__customer_city_itaguaje,0.0
cat__customer_city_itapecerica,0.0
cat__customer_city_itapaje,0.0
cat__customer_city_itapagipe,0.0
cat__customer_city_itapage,0.0
cat__customer_city_itapaci,0.0
cat__customer_city_itaocara,0.0
cat__customer_city_itaoca,0.0
cat__customer_city_itaobim,0.0
cat__customer_city_itanhomi,0.0
cat__customer_city_itanhanga,0.0
cat__customer_city_itanhandu,0.0
cat__customer_city_itamonte,0.0
cat__customer_city_itamogi,0.0
cat__customer_city_itambe,0.0
cat__customer_city_bilac,0.0
cat__customer_city_biguacu,0.0
cat__customer_city_bezerros,0.0
cat__customer_city_berizal,0.0
cat__customer_city_bento goncalves,0.0
cat__customer_city_bento de abreu,0.0
cat__customer_city_benedito novo,0.0
cat__customer_city_belo vale,0.0
cat__customer_city_belo oriente,0.0
cat__customer_city_belo jardim,0.0
cat__customer_city_itapiuna,0.0
cat__customer_city_itapitanga,0.0
cat__customer_city_itapissuma,0.0
cat__customer_city_itapiranga,0.0
cat__customer_city_itapipoca,0.0
cat__customer_city_itapicuru,0.0
cat__customer_city_itapetininga,0.0
cat__customer_city_itapetinga,0.0
cat__customer_city_itaperucu,0.0
cat__customer_city_itapema,0.0
cat__customer_city_itapejara d'oeste,0.0
cat__customer_city_itapecuru mirim,0.0
cat__customer_city_itatinga,0.0
cat__customer_city_itatiba do sul,0.0
cat__customer_city_itatiaiucu,0.0
cat__customer_city_itatiaia,0.0
cat__customer_city_itarema,0.0
cat__customer_city_itarantim,0.0
cat__customer_city_itaqui,0.0
cat__customer_city_itapuranga,0.0
cat__customer_city_itapura,0.0
cat__customer_city_itapora,0.0
cat__customer_city_itapolis,0.0
cat__customer_city_itapoa,0.0
cat__customer_city_ivai,0.0
cat__customer_city_ituverava,0.0
cat__customer_city_iturama,0.0
cat__customer_city_ituporanga,0.0
cat__customer_city_itupeva,0.0
cat__customer_city_itumbiara,0.0
cat__customer_city_ituiutaba,0.0
cat__customer_city_itubera,0.0
cat__customer_city_ituacu,0.0
cat__customer_city_itiuba,0.0
cat__customer_city_itauna,0.0
cat__customer_city_itaueira,0.0
cat__customer_city_itauba,0.0
cat__customer_city_itau de minas,0.0
cat__customer_city_itau,0.0
cat__customer_city_belem do sao francisco,0.0
cat__customer_city_bela vista de minas,0.0
cat__customer_city_bela vista de goias,0.0
cat__customer_city_bela cruz,0.0
cat__customer_city_beberibe,0.0
cat__customer_city_bayeux,0.0
cat__customer_city_bataypora,0.0
cat__customer_city_batalha,0.0
cat__customer_city_bataipora,0.0
cat__customer_city_bataguassu,0.0
cat__customer_city_bastos,0.0
cat__customer_city_jacui,0.0
cat__customer_city_jacinto machado,0.0
cat__customer_city_jacigua,0.0
cat__customer_city_jaci,0.0
cat__customer_city_jacare,0.0
cat__customer_city_jacarau,0.0
cat__customer_city_jaboatao dos guararapes,0.0
cat__customer_city_ivoti,0.0
cat__customer_city_ivinhema,0.0
cat__customer_city_ivate,0.0
cat__customer_city_ivaipora,0.0
cat__customer_city_janauba,0.0
cat__customer_city_jambeiro,0.0
cat__customer_city_jaguaruna,0.0
cat__customer_city_jaguaruana,0.0
cat__customer_city_jaguariuna,0.0
cat__customer_city_jaguaribe,0.0
cat__customer_city_jaguaribara,0.0
cat__customer_city_jaguariaiva,0.0
cat__customer_city_jaguare,0.0
cat__customer_city_jaguarao,0.0
cat__customer_city_jacupiranga,0.0
cat__customer_city_jacunda,0.0
cat__customer_city_jacuipe,0.0
cat__customer_city_jari,0.0
cat__customer_city_jardinopolis,0.0
cat__customer_city_jardim do serido,0.0
cat__customer_city_jardim alegre,0.0
cat__customer_city_jardim,0.0
cat__customer_city_jaquirana,0.0
cat__customer_city_jaqueira,0.0
cat__customer_city_japoata,0.0
cat__customer_city_japira,0.0
cat__customer_city_japeri,0.0
cat__customer_city_janiopolis,0.0
cat__customer_city_janduis,0.0
cat__customer_city_jandaia do sul,0.0
cat__customer_city_jesupolis,0.0
cat__customer_city_jesuitas,0.0
cat__customer_city_jesuania,0.0
cat__customer_city_jequitinhonha,0.0
cat__customer_city_jequitiba,0.0
cat__customer_city_jequia da praia,0.0
cat__customer_city_jenipapo de minas,0.0
cat__customer_city_jauru,0.0
cat__customer_city_jaupaci,0.0
cat__customer_city_jaua,0.0
cat__customer_city_jau,0.0
cat__customer_city_jatai,0.0
cat__customer_city_jaru,0.0
cat__customer_city_jarinu,0.0
cat__customer_city_jose da penha,0.0
cat__customer_city_jose bonifacio,0.0
cat__customer_city_jose boiteux,0.0
cat__customer_city_joaquim pires,0.0
cat__customer_city_joaquim nabuco,0.0
cat__customer_city_joao ramalho,0.0
cat__customer_city_joao pinheiro,0.0
cat__customer_city_joao neiva,0.0
cat__customer_city_joao lisboa,0.0
cat__customer_city_joaima,0.0
cat__customer_city_joacaba,0.0
cat__customer_city_jijoca de jericoacoara,0.0
cat__customer_city_ji-parana,0.0
cat__customer_city_barroso,0.0
cat__customer_city_barrolandia,0.0
cat__customer_city_barro alto,0.0
cat__customer_city_barreirinhas,0.0
cat__customer_city_barreiras,0.0
cat__customer_city_barreira,0.0
cat__customer_city_barras,0.0
cat__customer_city_barracao,0.0
cat__customer_city_barra velha,0.0
cat__customer_city_barra do rio azul,0.0
cat__customer_city_barra do ribeiro,0.0
cat__customer_city_barra do mendes,0.0
cat__customer_city_juranda,0.0
cat__customer_city_juquitiba,0.0
cat__customer_city_juquia,0.0
cat__customer_city_jupi,0.0
cat__customer_city_jundiai do sul,0.0
cat__customer_city_junco do serido,0.0
cat__customer_city_julio de castilhos,0.0
cat__customer_city_juina,0.0
cat__customer_city_jucurutu,0.0
cat__customer_city_juazeiro do norte,0.0
cat__customer_city_juazeiro,0.0
cat__customer_city_juatuba,0.0
cat__customer_city_joviania,0.0
cat__customer_city_lagoa do piaui,0.0
cat__customer_city_lagoa de velhos,0.0
cat__customer_city_lagoa da prata,0.0
cat__customer_city_lagoa da confusao,0.0
cat__customer_city_lagoa da canoa,0.0
cat__customer_city_lago verde,0.0
cat__customer_city_lagarto,0.0
cat__customer_city_ladainha,0.0
cat__customer_city_juvenilia,0.0
cat__customer_city_juti,0.0
cat__customer_city_jussara,0.0
cat__customer_city_juscimeira,0.0
cat__customer_city_juruaia,0.0
cat__customer_city_jurema,0.0
cat__customer_city_laranjal paulista,0.0
cat__customer_city_laranja da terra,0.0
cat__customer_city_lapa,0.0
cat__customer_city_lambari,0.0
cat__customer_city_lajedo,0.0
cat__customer_city_lajeado grande,0.0
cat__customer_city_laguna,0.0
cat__customer_city_lagoinha do piaui,0.0
cat__customer_city_lagoa vermelha,0.0
cat__customer_city_lagoa grande,0.0
cat__customer_city_lagoa formosa,0.0
cat__customer_city_lagoa dourada,0.0
cat__customer_city_lagoa dos patos,0.0
cat__customer_city_lagoa dos gatos,0.0
cat__customer_city_limoeiro,0.0
cat__customer_city_lima duarte,0.0
cat__customer_city_liberdade,0.0
cat__customer_city_leopoldina,0.0
cat__customer_city_lencois paulista,0.0
cat__customer_city_lencois,0.0
cat__customer_city_leme,0.0
cat__customer_city_lebon regis,0.0
cat__customer_city_lavras da mangabeira,0.0
cat__customer_city_lavras,0.0
cat__customer_city_lavinia,0.0
cat__customer_city_lauro muller,0.0
cat__customer_city_lauro de freitas,0.0
cat__customer_city_laurentino,0.0
cat__customer_city_laranjeiras do sul,0.0
cat__customer_city_luis antonio,0.0
cat__customer_city_lucelia,0.0
cat__customer_city_lucas do rio verde,0.0
cat__customer_city_louveira,0.0
cat__customer_city_lourdes,0.0
cat__customer_city_loreto,0.0
cat__customer_city_lobato,0.0
cat__customer_city_loanda,0.0
cat__customer_city_livramento de nossa senhora,0.0
cat__customer_city_livramento,0.0
cat__customer_city_lindoia,0.0
cat__customer_city_limoeiro do norte,0.0
cat__customer_city_macedonia,0.0
cat__customer_city_macaubas,0.0
cat__customer_city_macau,0.0
cat__customer_city_macatuba,0.0
cat__customer_city_macaparana,0.0
cat__customer_city_macapa,0.0
cat__customer_city_macaiba,0.0
cat__customer_city_luz,0.0
cat__customer_city_lupionopolis,0.0
cat__customer_city_lupercio,0.0
cat__customer_city_lunardelli,0.0
cat__customer_city_luiziania,0.0
cat__customer_city_luisburgo,0.0
cat__customer_city_luis eduardo magalhaes,0.0
cat__customer_city_barra do corda,0.0
cat__customer_city_barra de sao joao,0.0
cat__customer_city_barra de sao francisco,0.0
cat__customer_city_barra de santo antonio,0.0
cat__customer_city_barra de guabiraba,0.0
cat__customer_city_barra da estiva,0.0
cat__customer_city_bariri,0.0
cat__customer_city_barcarena,0.0
cat__customer_city_barbosa ferraz,0.0
cat__customer_city_barbalha,0.0
cat__customer_city_barao do triunfo,0.0
cat__customer_city_barao de cotegipe,0.0
cat__customer_city_barao de cocais,0.0
cat__customer_city_mambore,0.0
cat__customer_city_mallet,0.0
cat__customer_city_malacacheta,0.0
cat__customer_city_major vieira,0.0
cat__customer_city_major porto,0.0
cat__customer_city_mairinque,0.0
cat__customer_city_maiquinique,0.0
